@relation results

@attribute seed numeric
@attribute demands_count numeric
@attribute erlang numeric
@attribute usage_1 numeric
@attribute usage_2 numeric
@attribute usage_3 numeric
@attribute usage_4 numeric
@attribute usage_5 numeric
@attribute usage_class {B,E,A,D,C}
@attribute blocked_all numeric

@data
120,100000,1000,95,77,26,24,13,E,12.336972
120,100000,1000,72,69,59,32,20,E,12.888495
120,100000,1000,89,69,53,29,9,D,7.643732
120,100000,1000,67,57,39,26,11,E,12.780749
120,100000,1000,74,69,28,27,18,D,6.661731
120,100000,1000,43,41,26,19,17,E,11.903106
120,100000,1000,99,69,47,32,19,E,14.94669
120,100000,1000,85,57,33,11,10,E,13.649073
120,100000,1000,57,47,28,22,17,E,10.875364
120,100000,1000,80,58,43,30,8,B,0.142815
120,100000,1000,98,45,39,30,8,E,12.130712
120,100000,1000,81,78,36,31,20,E,14.866812
120,100000,1000,82,45,34,15,8,D,7.877352
120,100000,1000,71,55,39,24,16,D,9.422142
120,100000,1000,82,77,54,20,17,E,13.895315
120,100000,1000,93,75,49,21,7,E,13.402154
120,100000,1000,80,78,52,39,2,D,6.678334
120,100000,1000,88,74,42,39,19,E,14.515789
120,100000,1000,89,67,51,22,10,E,15.896672
120,100000,1000,58,53,47,36,16,B,0.169413
120,100000,1000,49,43,35,34,9,B,0.165516
120,100000,1000,91,76,31,28,7,D,8.831484
120,100000,1000,88,73,57,37,16,E,16.007468
120,100000,1000,75,64,45,32,1,A,0.056584
120,100000,1000,89,43,34,23,7,E,14.557803
120,100000,1000,76,75,52,28,4,B,0.600314
120,100000,1000,68,64,49,26,4,B,0.12994
120,100000,1000,51,49,29,21,12,B,0.18881
120,100000,1000,81,63,48,37,16,E,14.979641
120,100000,1000,94,57,56,29,1,E,12.071248
120,100000,1000,51,19,18,14,9,E,14.316814
120,100000,1000,99,62,56,39,4,E,11.830428
120,100000,1000,65,58,53,32,1,A,0.033967
120,100000,1000,73,70,37,30,19,E,16.428628
120,100000,1000,49,45,41,7,2,B,0.133158
120,100000,1000,92,76,29,18,14,E,15.266033
120,100000,1000,93,66,49,32,9,D,9.105594
120,100000,1000,83,75,59,36,10,E,14.240154
120,100000,1000,78,56,29,20,19,E,14.238121
120,100000,1000,75,70,36,33,17,D,7.746481
120,100000,1000,60,50,42,30,17,D,6.112326
120,100000,1000,78,64,57,39,10,E,14.22567
120,100000,1000,78,65,54,17,13,E,12.541623
120,100000,1000,95,74,50,5,1,E,12.866387
120,100000,1000,59,47,45,32,7,C,2.013894
120,100000,1000,95,58,51,35,16,E,15.621715
120,100000,1000,99,51,31,25,19,E,14.857918
120,100000,1000,92,74,45,28,2,E,10.651824
120,100000,1000,83,62,58,35,17,E,15.230287
120,100000,1000,82,74,32,25,10,E,12.120293
120,100000,1000,79,63,35,4,1,A,0.0072
120,100000,1000,79,68,31,26,12,E,15.160658
120,100000,1000,78,48,35,27,6,D,8.333665
120,100000,1000,81,54,50,21,4,B,0.286562
120,100000,1000,89,78,57,16,2,E,12.681727
120,100000,1000,99,67,60,38,7,E,13.932586
120,100000,1000,79,70,57,36,13,E,16.708836
120,100000,1000,85,73,33,23,13,E,12.948552
120,100000,1000,92,35,31,5,2,E,15.450778
120,100000,1000,75,57,54,9,1,A,0.066156
120,100000,1000,70,62,56,17,16,E,12.467589
120,100000,1000,83,61,57,16,15,D,6.95905
120,100000,1000,97,50,31,26,14,E,14.897137
120,100000,1000,73,69,44,29,12,E,14.417106
120,100000,1000,86,74,53,31,7,E,13.223932
120,100000,1000,71,64,59,38,13,B,0.149676
120,100000,1000,49,31,29,20,18,E,13.208262
120,100000,1000,75,46,40,31,6,D,8.740001
120,100000,1000,66,63,52,27,17,E,10.530524
120,100000,1000,88,77,48,37,20,E,17.129657
120,100000,1000,75,64,55,33,18,E,16.984047
120,100000,1000,75,49,43,36,18,E,15.050032
120,100000,1000,81,70,46,35,5,D,7.985861
120,100000,1000,87,66,46,21,13,E,14.203815
120,100000,1000,60,44,20,16,1,D,7.858717
120,100000,1000,78,58,36,9,2,D,6.758889
120,100000,1000,69,65,41,36,13,E,11.727086
120,100000,1000,94,77,57,31,2,E,14.724082
120,100000,1000,67,53,51,36,7,A,0.062937
120,100000,1000,79,77,20,19,9,A,0.06912
120,100000,1000,98,61,35,34,16,E,14.722218
120,100000,1000,80,56,42,22,7,E,11.142528
120,100000,1000,80,76,41,29,2,D,8.886713
120,100000,1000,74,69,38,16,6,E,14.917043
120,100000,1000,92,68,58,22,2,E,11.244006
120,100000,1000,75,64,32,19,2,A,0.069967
120,100000,1000,75,64,51,20,8,A,0.056669
120,100000,1000,77,58,55,37,15,E,15.011745
120,100000,1000,71,65,45,10,4,B,0.173479
120,100000,1000,71,61,50,39,14,E,10.92695
120,100000,1000,72,64,33,7,3,A,0.057685
120,100000,1000,88,77,54,29,11,E,16.325625
120,100000,1000,87,72,42,37,18,E,14.315374
120,100000,1000,73,72,50,34,13,E,14.598293
120,100000,1000,98,57,54,9,6,D,9.937665
120,100000,1000,88,60,59,15,13,D,9.294235
120,100000,1000,76,67,35,14,5,B,0.125958
120,100000,1000,76,55,52,4,3,A,0.04176
120,100000,1000,75,61,42,34,14,E,13.352262
120,100000,1000,84,77,58,23,17,E,16.231347
120,100000,1000,93,67,43,37,12,E,15.093063
120,100000,1000,97,50,43,36,16,E,14.920346
120,100000,1000,69,57,24,22,14,E,12.100218
120,100000,1000,58,53,33,30,18,D,8.497826
120,100000,1000,84,61,41,37,2,A,0.049469
120,100000,1000,74,73,53,36,19,E,15.668388
120,100000,1000,94,70,50,37,17,E,14.064728
120,100000,1000,85,77,29,28,6,C,1.898015
120,100000,1000,76,57,51,31,20,E,12.063116
120,100000,1000,84,76,56,38,19,E,16.975492
120,100000,1000,89,70,58,18,8,D,6.143159
120,100000,1000,99,78,51,11,6,E,13.688885
120,100000,1000,74,61,57,26,19,D,7.927583
120,100000,1000,80,78,55,15,6,E,15.241129
120,100000,1000,70,59,40,15,14,E,11.018348
120,100000,1000,84,65,46,34,2,D,7.157094
120,100000,1000,73,70,37,36,9,A,0.002795
120,100000,1000,81,50,17,16,9,D,9.611545
120,100000,1000,91,67,60,34,7,E,12.109197
120,100000,1000,84,61,39,27,15,E,13.88515
120,100000,1000,69,64,49,35,17,E,12.96922
120,100000,1000,83,48,25,24,20,E,14.194159
120,100000,1000,77,45,35,30,20,E,15.045288
120,100000,1000,80,74,53,39,7,E,10.276066
120,100000,1000,82,66,37,18,4,D,7.944101
120,100000,1000,87,62,46,17,6,D,8.391689
120,100000,1000,61,53,50,26,10,A,0.039727
120,100000,1000,68,59,50,14,2,A,0.058956
120,100000,1000,99,68,43,5,2,E,11.408421
120,100000,1000,91,78,54,9,1,E,12.353574
120,100000,1000,92,66,60,36,2,B,0.776334
120,100000,1000,98,64,40,37,2,D,7.365387
120,100000,1000,84,75,56,36,15,E,16.207121
120,100000,1000,71,62,42,28,11,E,13.887098
120,100000,1000,77,48,41,30,7,E,11.895991
120,100000,1000,68,49,48,37,18,E,15.048931
120,100000,1000,63,61,58,38,1,A,0.021092
120,100000,1000,70,60,47,35,3,A,0.060734
120,100000,1000,82,52,26,24,5,E,13.989254
120,100000,1000,75,48,43,14,13,E,11.487791
120,100000,1000,85,61,46,15,1,E,10.266325
120,100000,1000,82,80,60,39,20,E,17.687957
120,100000,1000,95,77,57,29,17,E,17.033431
120,100000,1000,92,72,40,9,1,D,8.792096
120,100000,1000,89,78,53,34,4,D,9.290339
120,100000,1000,63,62,44,29,17,E,12.793116
120,100000,1000,70,54,47,35,5,A,0.079624
120,100000,1000,92,78,59,15,12,E,16.033388
120,100000,1000,96,78,39,34,7,E,12.373904
120,100000,1000,74,63,56,11,2,A,0.06641
120,100000,1000,81,69,29,26,18,E,11.166415
120,100000,1000,99,56,48,21,7,E,16.16248
120,100000,1000,77,66,40,38,10,B,0.501546
120,100000,1000,65,56,50,38,4,A,0.04896
120,100000,1000,81,64,37,5,1,B,0.195248
120,100000,1000,67,63,46,17,14,E,11.070189
120,100000,1000,93,60,53,14,2,B,0.116979
120,100000,1000,87,80,51,29,2,E,12.831827
120,100000,1000,85,75,36,35,12,D,8.903061
120,100000,1000,89,61,36,34,2,B,0.262929
120,100000,1000,75,46,43,23,6,B,0.147643
120,100000,1000,82,57,46,31,4,C,2.3999
120,100000,1000,49,36,25,21,11,D,8.631154
120,100000,1000,82,54,38,25,9,D,7.831526
120,100000,1000,93,60,53,14,2,B,0.116979
120,100000,1000,87,80,51,29,2,E,12.831827
120,100000,1000,85,75,36,35,12,D,8.903061
120,100000,1000,89,61,36,34,2,B,0.262929
120,100000,1000,75,46,43,23,6,B,0.147643
120,100000,1000,82,57,46,31,4,C,2.3999
120,100000,1000,49,36,25,21,11,D,8.631154
120,100000,1000,82,54,38,25,9,D,7.831526
120,100000,1000,84,74,57,37,17,E,18.087432
120,100000,1000,94,61,58,31,3,D,7.92987
120,100000,1000,81,63,55,23,18,E,14.85309
120,100000,1000,64,50,44,26,11,E,11.77935
120,100000,1000,92,49,46,30,14,E,14.81387
120,100000,1000,78,77,45,22,17,E,12.752372
120,100000,1000,71,47,45,14,1,A,0.067934
120,100000,1000,90,68,55,33,1,D,7.390375
120,100000,1000,92,75,36,24,4,E,13.643737
120,100000,1000,78,38,37,12,4,D,5.938085
120,100000,1000,63,61,50,32,10,D,6.457504
120,100000,1000,64,54,47,22,11,A,0.067172
120,100000,1000,52,31,18,6,3,D,7.961635
120,100000,1000,85,71,34,24,15,E,14.280559
120,100000,1000,82,76,58,24,15,E,17.149902
120,100000,1000,93,63,50,30,4,D,9.521333
120,100000,1000,97,78,29,27,13,E,13.910477
120,100000,1000,93,78,57,8,7,E,15.298814
120,100000,1000,82,44,42,34,15,E,10.833095
120,100000,1000,78,37,35,31,8,D,6.489777
120,100000,1000,98,61,52,36,19,E,16.949148
120,100000,1000,97,75,57,39,6,E,15.565639
120,100000,1000,91,54,44,22,5,E,10.130117
120,100000,1000,68,44,37,32,18,E,12.534084
120,100000,1000,74,68,54,26,16,D,8.573892
120,100000,1000,90,64,60,36,18,E,15.760718
120,100000,1000,68,53,48,17,8,A,0.049723
120,100000,1000,92,69,42,39,12,E,16.413211
120,100000,1000,92,37,31,23,16,E,13.546833
120,100000,1000,87,53,41,39,2,B,0.27411
120,100000,1000,53,50,41,39,8,A,0.099869
120,100000,1000,79,54,27,13,4,E,12.894933
120,100000,1000,89,79,49,23,12,E,14.755338
120,100000,1000,71,65,32,15,12,E,13.514899
120,100000,1000,97,51,46,25,16,E,13.013013
120,100000,1000,45,43,39,11,9,B,0.127991
120,100000,1000,66,37,28,13,5,D,6.40092
120,100000,1000,90,77,49,30,6,E,12.248284
120,100000,1000,44,31,19,12,10,E,10.276829
120,100000,1000,77,68,35,22,15,E,11.661185
120,100000,1000,67,52,32,29,3,A,0.038711
120,100000,1000,63,32,24,22,13,E,15.71989
120,100000,1000,97,51,48,24,7,E,16.029322
120,100000,1000,98,78,35,20,9,E,14.346884
120,100000,1000,98,33,24,15,14,E,14.529257
120,100000,1000,89,67,25,6,5,D,8.818863
120,100000,1000,65,59,40,24,1,A,0.058786
120,100000,1000,89,37,33,28,16,E,14.576693
120,100000,1000,78,75,40,21,5,E,11.415367
120,100000,1000,56,52,40,26,18,B,0.246326
120,100000,1000,75,65,45,27,17,E,13.537261
120,100000,1000,86,73,43,31,14,E,13.098567
120,100000,1000,80,62,38,20,3,D,6.905092
120,100000,1000,72,36,35,26,7,D,6.063027
120,100000,1000,92,67,47,35,5,E,11.669062
120,100000,1000,78,65,55,35,14,E,13.336592
120,100000,1000,71,57,30,24,20,E,14.040756
120,100000,1000,88,80,59,28,12,E,16.169934
120,100000,1000,99,80,22,21,4,E,10.351201
120,100000,1000,98,57,52,39,1,D,7.103814
120,100000,1000,63,47,20,16,5,D,4.523489
120,100000,1000,68,55,41,31,19,E,11.167008
120,100000,1000,93,51,41,24,15,E,14.243881
120,100000,1000,57,55,37,29,12,E,15.960456
120,100000,1000,70,60,58,23,15,A,0.083012
120,100000,1000,68,62,53,30,8,A,0.012537
120,100000,1000,96,60,36,29,19,E,15.557762
120,100000,1000,75,67,49,38,18,E,13.257476
120,100000,1000,88,62,58,25,14,E,15.747589
120,100000,1000,81,70,37,34,11,E,13.305589
120,100000,1000,99,48,45,19,2,E,12.561359
120,100000,1000,99,46,33,26,20,E,15.965707
120,100000,1000,58,55,43,36,2,A,0.09377
120,100000,1000,58,48,43,13,3,B,0.102071
120,100000,1000,93,45,39,12,1,E,12.86698
120,100000,1000,89,48,36,31,4,E,12.190938
120,100000,1000,84,75,34,20,13,E,12.693755
120,100000,1000,95,66,46,33,5,D,8.867061
120,100000,1000,85,67,40,27,14,E,16.078282
120,100000,1000,81,63,45,39,16,E,10.091237
120,100000,1000,50,49,43,38,7,B,0.172547
120,100000,1000,86,44,42,12,5,E,11.129907
120,100000,1000,49,34,29,18,5,D,9.973241
120,100000,1000,75,69,54,28,3,A,0.056923
120,100000,1000,85,75,38,37,3,B,0.174664
120,100000,1000,92,62,56,34,16,E,15.274334
120,100000,1000,82,80,45,11,3,E,11.073831
120,100000,1000,74,71,49,14,2,E,11.528111
120,100000,1000,99,71,58,36,10,E,14.2687
120,100000,1000,71,63,55,38,5,A,0.025073
120,100000,1000,68,55,42,22,14,E,12.413208
120,100000,1000,89,78,53,28,19,E,16.920517
120,100000,1000,79,58,31,27,19,E,15.294833
120,100000,1000,89,57,41,37,15,E,11.018941
120,100000,1000,63,33,32,30,17,E,15.224273
120,100000,1000,78,71,27,14,4,D,8.239556
120,100000,1000,99,63,22,17,4,E,12.639035
120,100000,1000,74,69,35,7,2,A,0.056245
120,100000,1000,94,52,51,39,5,C,2.38135
120,100000,1000,65,58,57,22,12,A,0.031087
120,100000,1000,87,35,27,22,17,E,14.844026
120,100000,1000,74,60,57,21,14,E,13.020213
120,100000,1000,90,37,14,9,4,E,14.382969
120,100000,1000,95,61,46,39,13,E,15.650176
120,100000,1000,69,62,27,17,11,D,9.348447
120,100000,1000,92,56,31,12,11,E,15.281958
120,100000,1000,77,55,45,27,10,E,16.316561
120,100000,1000,96,70,37,8,7,E,13.634335
120,100000,1000,87,54,52,34,15,E,13.822552
120,100000,1000,93,59,27,10,7,E,15.184545
120,100000,1000,42,33,27,25,9,D,8.723314
120,100000,1000,96,79,30,21,12,E,16.303686
120,100000,1000,80,65,60,12,6,A,0.043031
120,100000,1000,82,75,32,14,7,E,12.465556
120,100000,1000,66,57,53,36,10,E,12.463354
120,100000,1000,76,69,57,9,6,A,0.031934
120,100000,1000,91,55,48,39,7,E,12.186957
120,100000,1000,71,47,31,29,17,E,13.643059
120,100000,1000,79,76,57,27,16,E,15.816116
120,100000,1000,81,66,32,27,18,E,13.638316
120,100000,1000,83,63,60,24,2,B,0.507306
120,100000,1000,80,56,52,26,4,B,0.112236
120,100000,1000,80,52,38,13,5,D,7.798067
120,100000,1000,69,50,35,28,4,D,4.898484
120,100000,1000,84,77,51,25,11,E,15.194371
120,100000,1000,82,80,59,31,17,E,16.431762
120,100000,1000,73,59,16,8,2,D,7.77706
120,100000,1000,92,77,47,37,2,D,9.221218
120,100000,1000,67,66,43,38,8,A,0.015078
120,100000,1000,72,47,38,18,6,E,11.519979
120,100000,1000,76,71,58,38,8,C,1.066114
120,100000,1000,89,59,54,30,18,E,16.59372
120,100000,1000,63,56,48,13,2,A,0.074203
120,100000,1000,91,77,54,27,18,E,16.739754
120,100000,1000,69,55,46,16,15,D,7.660843
120,100000,1000,86,76,59,23,15,E,13.06892
120,100000,1000,92,58,26,15,11,E,14.480382
120,100000,1000,75,73,28,20,16,E,11.514389
120,100000,1000,90,77,46,10,1,E,12.668767
120,100000,1000,84,75,45,14,7,E,12.874434
120,100000,1000,72,53,30,28,11,E,15.943006
120,100000,1000,80,49,46,22,10,E,11.250105
120,100000,1000,68,67,39,25,3,A,0.056838
120,100000,1000,96,79,57,21,14,E,17.516681
120,100000,1000,81,74,56,29,15,E,17.941314
120,100000,1000,77,71,48,21,11,D,9.417398
120,100000,1000,81,64,39,33,1,A,0.072339
120,100000,1000,91,80,50,25,14,E,16.504694
120,100000,1000,84,62,34,22,5,E,13.608245
120,100000,1000,77,62,58,19,12,E,14.012887
120,100000,1000,67,58,42,37,20,E,13.793752
120,100000,1000,85,44,32,27,14,E,15.727513
120,100000,1000,72,35,30,24,13,E,14.636665
120,100000,1000,36,23,12,10,3,E,11.035882
120,100000,1000,89,79,48,22,12,E,15.378438
120,100000,1000,94,54,44,23,2,E,11.504563
120,100000,1000,97,77,59,29,18,E,19.243843
120,100000,1000,74,71,53,38,12,E,12.623788
120,100000,1000,95,49,25,23,13,E,15.891251
120,100000,1000,91,65,55,21,19,E,16.495546
120,100000,1000,88,75,39,17,8,E,11.51117
120,100000,1000,57,51,35,32,15,C,2.031767
120,100000,1000,58,25,10,6,4,D,7.630518
120,100000,1000,81,69,45,21,12,E,13.767408
120,100000,1000,96,56,42,20,3,E,13.06587
120,100000,1000,83,64,49,35,18,E,16.80879
120,100000,1000,96,51,42,32,3,D,9.258997
120,100000,1000,98,79,52,20,18,E,14.702228
120,100000,1000,82,69,59,24,6,A,0.029817
120,100000,1000,75,58,37,28,16,E,14.4188
120,100000,1000,63,58,46,32,8,A,0.055059
120,100000,1000,86,74,44,26,18,E,12.430318
120,100000,1000,75,70,47,33,12,E,12.846904
120,100000,1000,69,66,56,37,10,E,10.186193
120,100000,1000,69,57,43,31,19,E,10.46547
120,100000,1000,90,58,56,33,10,D,9.280089
120,100000,1000,92,71,33,16,4,E,10.452002
120,100000,1000,68,50,41,4,2,B,0.109356
120,100000,1000,91,53,51,12,6,E,15.875241
120,100000,1000,85,53,30,23,19,E,15.439003
120,100000,1000,99,58,26,19,6,E,16.423291
120,100000,1000,72,58,36,23,13,E,11.317955
120,100000,1000,58,55,34,31,16,E,11.004456
120,100000,1000,73,61,45,28,11,E,12.98794
120,100000,1000,62,54,47,39,5,A,0.099022
120,100000,1000,98,63,57,34,16,E,16.424901
120,100000,1000,73,57,55,15,10,D,9.102799
120,100000,1000,88,42,39,22,11,E,13.998741
120,100000,1000,97,37,27,23,19,E,14.583385
120,100000,1000,71,62,55,22,20,C,1.468469
120,100000,1000,97,40,19,9,7,E,15.224357
120,100000,1000,89,39,34,17,16,E,13.923861
120,100000,1000,75,63,52,33,11,E,11.107375
120,100000,1000,96,58,56,29,4,D,6.425485
120,100000,1000,53,49,24,22,8,A,0.086231
120,100000,1000,93,76,49,14,3,E,14.918144
120,100000,1000,69,57,54,30,18,B,0.733557
120,100000,1000,82,72,47,26,12,E,16.298858
120,100000,1000,93,64,31,25,16,E,15.542006
120,100000,1000,71,65,54,13,6,E,12.304784
120,100000,1000,97,73,60,32,18,E,18.938308
120,100000,1000,90,43,25,18,5,E,14.320032
120,100000,1000,95,80,44,38,12,E,14.335449
120,100000,1000,91,73,31,24,15,E,12.680965
120,100000,1000,90,48,41,37,16,E,15.507023
120,100000,1000,83,69,36,27,9,C,3.192582
120,100000,1000,96,43,31,27,5,E,13.586137
120,100000,1000,73,69,50,39,9,D,4.664864
120,100000,1000,96,55,51,27,16,E,14.889344
120,100000,1000,46,43,38,34,1,B,0.163653
120,100000,1000,85,75,46,34,16,E,15.144734
120,100000,1000,98,72,50,35,5,E,13.987221
120,100000,1000,81,78,59,20,1,A,0.040405
120,100000,1000,99,56,49,12,9,E,13.366578
120,100000,1000,88,75,58,22,5,E,12.769652
120,100000,1000,63,57,35,25,20,E,12.555514
120,100000,1000,89,60,58,34,3,C,3.711239
120,100000,1000,73,56,36,24,15,E,14.168408
120,100000,1000,75,73,53,30,19,E,14.817598
120,100000,1000,96,79,23,22,15,E,13.786552
120,100000,1000,92,77,26,14,3,E,13.088572
120,100000,1000,72,63,60,37,17,D,7.327777
120,100000,1000,61,48,45,38,20,D,5.374025
120,100000,1000,93,56,54,24,14,E,16.857157
120,100000,1000,67,59,41,26,11,E,15.147952
120,100000,1000,87,71,36,34,20,E,15.860841
120,100000,1000,87,71,33,19,14,E,13.00539
120,100000,1000,80,73,44,9,3,D,8.424047
120,100000,1000,64,62,57,34,4,A,0.012706
120,100000,1000,89,71,55,38,13,E,13.71794
120,100000,1000,82,68,35,31,3,B,0.170175
120,100000,1000,91,79,58,21,5,E,15.170908
120,100000,1000,91,61,59,22,20,D,6.052099
120,100000,1000,68,56,54,39,19,E,13.3947
120,100000,1000,97,60,29,27,14,E,14.771941
120,100000,1000,89,67,58,31,9,E,12.165865
120,100000,1000,96,79,60,33,15,E,17.343456
120,100000,1000,78,69,28,27,2,A,0.003304
120,100000,1000,96,74,49,39,14,E,14.80108
120,100000,1000,98,65,58,22,10,E,16.709599
120,100000,1000,81,54,48,34,4,B,0.139173
120,100000,1000,93,74,46,18,17,E,13.924454
120,100000,1000,58,56,42,22,16,B,0.200331
120,100000,1000,81,35,30,22,18,E,15.740134
120,100000,1000,82,79,55,18,9,E,13.483218
120,100000,1000,98,64,43,28,5,E,13.910647
120,100000,1000,90,79,55,39,13,E,15.572246
120,100000,1000,80,71,53,39,15,E,14.62938
120,100000,1000,74,73,42,8,4,D,6.65919
120,100000,1000,84,72,55,32,19,E,17.224105
120,100000,1000,82,51,34,15,8,C,3.793743
120,100000,1000,76,53,49,22,20,E,12.916702
120,100000,1000,86,65,16,7,1,D,4.838681
120,100000,1000,59,49,23,12,2,D,4.192795
120,100000,1000,89,68,44,38,20,E,15.734374
120,100000,1000,78,77,51,34,18,E,16.251846
120,100000,1000,90,54,53,21,15,E,13.504141
120,100000,1000,82,79,39,29,6,D,9.972733
120,100000,1000,73,67,33,25,15,E,13.67457
120,100000,1000,52,51,48,11,1,A,0.090805
120,100000,1000,84,55,52,37,19,D,7.293217
120,100000,1000,78,63,47,31,19,E,15.125505
120,100000,1000,85,73,46,33,1,D,6.870617
120,100000,1000,78,46,45,34,17,E,13.096788
120,100000,1000,95,43,40,14,6,E,14.179589
120,100000,1000,94,54,46,36,16,E,15.3781
120,100000,1000,75,50,44,25,10,E,14.758303
120,100000,1000,95,80,43,37,11,E,15.711588
120,100000,1000,90,72,58,37,18,E,17.491608
120,100000,1000,94,75,42,26,16,E,13.357599
120,100000,1000,46,44,32,31,12,D,8.582109
120,100000,1000,92,72,24,22,15,E,11.576733
120,100000,1000,94,63,53,30,13,E,16.218641
120,100000,1000,68,62,59,25,16,E,15.014794
120,100000,1000,83,72,44,35,15,E,15.315078
120,100000,1000,89,47,42,31,11,E,15.464669
120,100000,1000,56,34,26,23,17,D,9.718868
120,100000,1000,70,44,28,22,11,E,11.756903
120,100000,1000,75,65,60,29,12,E,14.574236
120,100000,1000,78,73,56,23,17,E,13.333712
120,100000,1000,77,42,38,27,2,D,9.665927
120,100000,1000,69,45,38,31,20,E,15.391907
120,100000,1000,85,76,48,25,20,E,18.439726
120,100000,1000,81,67,30,22,19,E,12.193225
120,100000,1000,73,41,39,37,11,E,11.165144
120,100000,1000,75,73,58,7,3,A,0.005929
120,100000,1000,96,78,54,25,15,E,16.172137
120,100000,1000,88,70,38,25,15,E,13.310333
120,100000,1000,63,49,47,39,8,A,0.067172
120,100000,1000,85,73,48,17,14,E,12.318167
120,100000,1000,37,29,28,20,1,D,6.873582
120,100000,1000,93,68,52,20,14,E,15.563606
120,100000,1000,79,57,42,11,8,E,11.165483
120,100000,1000,99,65,44,26,9,E,11.633316
120,100000,1000,96,70,59,21,13,E,16.409908
120,100000,1000,98,49,42,23,12,E,14.865626
120,100000,1000,94,68,52,24,17,E,14.429727
120,100000,1000,72,59,47,30,6,A,0.06497
120,100000,1000,92,48,45,29,17,E,15.801292
120,100000,1000,77,68,46,38,17,E,12.023389
120,100000,1000,99,76,42,9,5,E,13.626118
120,100000,1000,71,55,45,33,18,E,13.052571
120,100000,1000,79,61,47,20,8,B,0.317649
120,100000,1000,88,60,26,25,2,D,4.774728
120,100000,1000,82,66,40,24,5,E,12.373989
120,100000,1000,62,59,54,34,6,A,0.037186
120,100000,1000,48,40,36,33,5,D,4.829787
120,100000,1000,78,56,39,12,8,E,12.078956
120,100000,1000,81,67,24,22,9,D,6.078782
120,100000,1000,66,63,29,23,12,E,12.130797
120,100000,1000,60,58,56,13,5,A,0.046758
120,100000,1000,88,79,57,21,9,E,15.689819
120,100000,1000,67,47,24,16,6,D,8.912972
120,100000,1000,92,79,50,7,2,E,12.802349
120,100000,1000,75,74,50,14,8,E,10.071331
120,100000,1000,68,59,36,15,14,E,12.183145
120,100000,1000,73,44,29,27,13,E,12.003822
120,100000,1000,75,74,55,15,5,D,6.808781
120,100000,1000,83,51,22,13,4,E,13.222577
120,100000,1000,98,69,33,30,5,E,12.390252
120,100000,1000,56,39,36,34,12,E,10.356538
120,100000,1000,92,72,34,27,20,E,14.307157
120,100000,1000,67,60,57,12,6,A,0.035831
120,100000,1000,75,52,42,34,4,B,0.116979
120,100000,1000,84,72,60,23,14,E,14.822002
120,100000,1000,66,56,38,37,14,A,0.059549
120,100000,1000,60,47,25,23,17,D,8.056252
120,100000,1000,84,70,37,28,14,E,14.916535
120,100000,1000,79,78,58,29,4,C,3.591295
120,100000,1000,87,69,31,12,10,E,11.292034
120,100000,1000,66,64,46,24,19,E,11.732846
120,100000,1000,38,24,22,6,1,D,8.720095
120,100000,1000,75,68,40,35,15,E,13.25485
120,100000,1000,74,73,55,26,11,E,14.352306
120,100000,1000,57,50,33,31,13,B,0.131041
120,100000,1000,94,76,58,24,17,E,16.827679
120,100000,1000,90,65,50,38,18,E,16.166462
120,100000,1000,90,64,50,21,16,E,14.368569
120,100000,1000,65,29,15,13,10,E,13.265015
120,100000,1000,91,70,52,37,8,E,11.639585
120,100000,1000,70,66,43,39,16,B,0.167464
120,100000,1000,89,65,56,36,20,E,18.025427
120,100000,1000,92,78,24,21,12,E,14.488513
120,100000,1000,90,75,55,32,9,E,13.441543
120,100000,1000,71,53,44,36,8,A,0.074626
